HIGHEST_CRIME_AREA,MURDER,KIDNAPPING,DOWRY DEATHS,DACOITY,BURGLARY,CRUELTY BY HUSBAND OR HIS RELATIVES,DISTRICT,RAPE,ROBBERY,THEFT,TOTAL_CRIMES,YEAR,TOTAL IPC CRIMES,STATE_UT
UTTAR PRADESH,129,76,50,1,69,37,SITAPUR,47,32,287,1905,2003,1905,UTTAR PRADESH
UTTAR PRADESH,152,125,71,2,140,79,SITAPUR,72,73,460,3039,2004,3039,UTTAR PRADESH
UTTAR PRADESH,77,119,45,5,70,111,SITAPUR,11,36,274,2830,2010,2830,UTTAR PRADESH
UTTAR PRADESH,82,147,77,2,91,110,SITAPUR,53,37,390,3275,2008,3275,UTTAR PRADESH
UTTAR PRADESH,124,88,58,2,82,83,SITAPUR,47,33,387,2637,2006,2637,UTTAR PRADESH
UTTAR PRADESH,162,151,82,5,237,106,SITAPUR,85,95,826,4732,2001,4732,UTTAR PRADESH
UTTAR PRADESH,112,120,61,7,87,119,SITAPUR,67,43,466,2881,2007,2881,UTTAR PRADESH
UTTAR PRADESH,100,168,75,2,102,84,SITAPUR,61,35,315,3172,2009,3172,UTTAR PRADESH
UTTAR PRADESH,167,137,83,3,171,66,SITAPUR,73,87,590,3405,2002,3405,UTTAR PRADESH
UTTAR PRADESH,142,92,70,5,104,142,SITAPUR,51,57,471,3168,2005,3168,UTTAR PRADESH
TAMIL NADU,26,22,4,4,159,9,SIVAGANGAI,5,10,328,3030,2001,3030,TAMIL NADU
TAMIL NADU,38,34,4,3,89,35,SIVAGANGAI,1,21,198,2611,2010,2611,TAMIL NADU
TAMIL NADU,19,30,2,0,58,32,SIVAGANGAI,5,8,170,2499,2006,2499,TAMIL NADU
TAMIL NADU,34,37,1,5,62,30,SIVAGANGAI,5,8,232,2534,2009,2534,TAMIL NADU
TAMIL NADU,43,49,3,0,71,63,SIVAGANGAI,3,9,227,2897,2007,2897,TAMIL NADU
TAMIL NADU,34,51,4,2,103,56,SIVAGANGAI,1,18,264,2888,2008,2888,TAMIL NADU
TAMIL NADU,24,31,4,0,67,34,SIVAGANGAI,4,3,231,2721,2003,2721,TAMIL NADU
TAMIL NADU,29,26,7,0,91,40,SIVAGANGAI,13,7,308,2620,2004,2620,TAMIL NADU
TAMIL NADU,15,11,8,5,78,28,SIVAGANGAI,2,3,237,2400,2005,2400,TAMIL NADU
TAMIL NADU,36,22,3,2,134,44,SIVAGANGAI,6,7,336,2832,2002,2832,TAMIL NADU
BIHAR,78,161,63,20,66,41,SIWAN,19,37,305,3106,2010,3106,BIHAR
BIHAR,82,106,42,17,39,25,SIWAN,14,26,272,2242,2009,2242,BIHAR
BIHAR,80,129,32,24,75,45,SIWAN,17,70,202,2412,2007,2412,BIHAR
BIHAR,93,85,31,50,71,60,SIWAN,27,119,212,2190,2005,2190,BIHAR
BIHAR,125,169,33,54,77,74,SIWAN,7,146,165,2294,2004,2294,BIHAR
BIHAR,117,88,24,37,83,50,SIWAN,8,108,138,2016,2002,2016,BIHAR
