Most_Dangerous_Place,CRIMES,PLACE_TYPE,YEAR,STATE_UT
COMMERCIAL ESTABLISHMENTS - Theft,8,COMMERCIAL ESTABLISHMENTS - Theft,2010,AANDAMAN & NICOBAR ISLANDS
COMMERCIAL ESTABLISHMENTS - Theft,8,COMMERCIAL ESTABLISHMENTS - Theft,2010,D&N HAVELI
HIGHWAYS - Burglary,8,HIGHWAYS - Burglary,2003,KERALA
HIGHWAYS - Burglary,8,HIGHWAYS - Burglary,2005,BIHAR
HIGHWAYS - Burglary,8,HIGHWAYS - Burglary,2007,GUJARAT
HIGHWAYS - Dacoity,8,HIGHWAYS - Dacoity,2005,NAGALAND
HIGHWAYS - Dacoity,8,HIGHWAYS - Dacoity,2005,RAJASTHAN
HIGHWAYS - Dacoity,8,HIGHWAYS - Dacoity,2007,WEST BENGAL
HIGHWAYS - Robbery,8,HIGHWAYS - Robbery,2008,ARUNACHAL PRADESH
HIGHWAYS - Theft,8,HIGHWAYS - Theft,2001,ARUNACHAL PRADESH
HIGHWAYS - Theft,8,HIGHWAYS - Theft,2009,NAGALAND
RAILWAYS - Burglary,8,RAILWAYS - Burglary,2005,MADHYA PRADESH
RAILWAYS - Dacoity,8,RAILWAYS - Dacoity,2001,ANDHRA PRADESH
RAILWAYS - Dacoity,8,RAILWAYS - Dacoity,2001,MAHARASHTRA
RAILWAYS - Dacoity,8,RAILWAYS - Dacoity,2002,WEST BENGAL
RAILWAYS - Dacoity,8,RAILWAYS - Dacoity,2003,ANDHRA PRADESH
RAILWAYS - Dacoity,8,RAILWAYS - Dacoity,2007,GUJARAT
RAILWAYS - Dacoity,8,RAILWAYS - Dacoity,2009,GUJARAT
RAILWAYS - Dacoity,8,RAILWAYS - Dacoity,2009,ODISHA
RAILWAYS - Dacoity,8,RAILWAYS - Dacoity,2010,ASSAM
RAILWAYS - Robbery,8,RAILWAYS - Robbery,2001,HARYANA
RAILWAYS - Robbery,8,RAILWAYS - Robbery,2002,RAJASTHAN
RAILWAYS - Robbery,8,RAILWAYS - Robbery,2003,NAGALAND
RAILWAYS - Robbery,8,RAILWAYS - Robbery,2003,RAJASTHAN
RAILWAYS - Robbery,8,RAILWAYS - Robbery,2004,KERALA
RAILWAYS - Robbery,8,RAILWAYS - Robbery,2004,TAMIL NADU
RAILWAYS - Robbery,8,RAILWAYS - Robbery,2005,KARNATAKA
RAILWAYS - Theft,8,RAILWAYS - Theft,2008,GOA
RESIDENTIAL PREMISES - Dacoity,8,RESIDENTIAL PREMISES - Dacoity,2003,NAGALAND
RESIDENTIAL PREMISES - Dacoity,8,RESIDENTIAL PREMISES - Dacoity,2004,ARUNACHAL PRADESH
RESIDENTIAL PREMISES - Dacoity,8,RESIDENTIAL PREMISES - Dacoity,2006,TRIPURA
RESIDENTIAL PREMISES - Dacoity,8,RESIDENTIAL PREMISES - Dacoity,2008,UTTARAKHAND
RESIDENTIAL PREMISES - Dacoity,8,RESIDENTIAL PREMISES - Dacoity,2009,UTTARAKHAND
RESIDENTIAL PREMISES - Robbery,8,RESIDENTIAL PREMISES - Robbery,2010,MIZORAM
RIVER and SEA - Dacoity,8,RIVER and SEA - Dacoity,2004,TOTAL (ALL-INDIA)
RIVER and SEA - Dacoity,8,RIVER and SEA - Dacoity,2004,TOTAL (STATES)
RIVER and SEA - Robbery,8,RIVER and SEA - Robbery,2007,TOTAL (ALL-INDIA)
RIVER and SEA - Robbery,8,RIVER and SEA - Robbery,2007,TOTAL (STATES)
RIVER and SEA - Theft,8,RIVER and SEA - Theft,2001,ASSAM
RIVER and SEA - Theft,8,RIVER and SEA - Theft,2003,MAHARASHTRA
RIVER and SEA - Theft,8,RIVER and SEA - Theft,2006,KARNATAKA
RIVER and SEA - Theft,8,RIVER and SEA - Theft,2009,GUJARAT
BANKS - Burglary,9,BANKS - Burglary,2001,JAMMU & KASHMIR
BANKS - Burglary,9,BANKS - Burglary,2001,KERALA
BANKS - Burglary,9,BANKS - Burglary,2004,ODISHA
BANKS - Dacoity,9,BANKS - Dacoity,2002,WEST BENGAL
BANKS - Dacoity,9,BANKS - Dacoity,2004,MAHARASHTRA
BANKS - Dacoity,9,BANKS - Dacoity,2006,JHARKHAND
BANKS - Dacoity,9,BANKS - Dacoity,2007,ODISHA
BANKS - Robbery,9,BANKS - Robbery,2001,MAHARASHTRA
BANKS - Robbery,9,BANKS - Robbery,2002,JAMMU & KASHMIR
BANKS - Robbery,9,BANKS - Robbery,2002,MAHARASHTRA
BANKS - Robbery,9,BANKS - Robbery,2005,HARYANA
BANKS - Robbery,9,BANKS - Robbery,2005,MAHARASHTRA
BANKS - Robbery,9,BANKS - Robbery,2005,ODISHA
BANKS - Robbery,9,BANKS - Robbery,2006,MAHARASHTRA
BANKS - Robbery,9,BANKS - Robbery,2006,PUNJAB
BANKS - Robbery,9,BANKS - Robbery,2007,BIHAR
BANKS - Robbery,9,BANKS - Robbery,2009,HARYANA
BANKS - Theft,9,BANKS - Theft,2004,MADHYA PRADESH
BANKS - Theft,9,BANKS - Theft,2005,ANDHRA PRADESH
BANKS - Theft,9,BANKS - Theft,2006,PUNJAB
COMMERCIAL ESTABLISHMENTS - Burglary,9,COMMERCIAL ESTABLISHMENTS - Burglary,2001,SIKKIM
COMMERCIAL ESTABLISHMENTS - Burglary,9,COMMERCIAL ESTABLISHMENTS - Burglary,2004,D&N HAVELI
COMMERCIAL ESTABLISHMENTS - Dacoity,9,COMMERCIAL ESTABLISHMENTS - Dacoity,2003,TOTAL (UTs)
COMMERCIAL ESTABLISHMENTS - Dacoity,9,COMMERCIAL ESTABLISHMENTS - Dacoity,2004,DELHI
COMMERCIAL ESTABLISHMENTS - Dacoity,9,COMMERCIAL ESTABLISHMENTS - Dacoity,2004,TOTAL (UTs)
COMMERCIAL ESTABLISHMENTS - Dacoity,9,COMMERCIAL ESTABLISHMENTS - Dacoity,2005,HARYANA
COMMERCIAL ESTABLISHMENTS - Dacoity,9,COMMERCIAL ESTABLISHMENTS - Dacoity,2005,MEGHALAYA
COMMERCIAL ESTABLISHMENTS - Dacoity,9,COMMERCIAL ESTABLISHMENTS - Dacoity,2007,JHARKHAND
COMMERCIAL ESTABLISHMENTS - Dacoity,9,COMMERCIAL ESTABLISHMENTS - Dacoity,2009,HARYANA
COMMERCIAL ESTABLISHMENTS - Dacoity,9,COMMERCIAL ESTABLISHMENTS - Dacoity,2009,UTTAR PRADESH
COMMERCIAL ESTABLISHMENTS - Robbery,9,COMMERCIAL ESTABLISHMENTS - Robbery,2001,CHHATTISGARH
COMMERCIAL ESTABLISHMENTS - Robbery,9,COMMERCIAL ESTABLISHMENTS - Robbery,2002,NAGALAND
COMMERCIAL ESTABLISHMENTS - Robbery,9,COMMERCIAL ESTABLISHMENTS - Robbery,2003,ARUNACHAL PRADESH
COMMERCIAL ESTABLISHMENTS - Robbery,9,COMMERCIAL ESTABLISHMENTS - Robbery,2003,PUNJAB
COMMERCIAL ESTABLISHMENTS - Robbery,9,COMMERCIAL ESTABLISHMENTS - Robbery,2007,CHHATTISGARH
COMMERCIAL ESTABLISHMENTS - Robbery,9,COMMERCIAL ESTABLISHMENTS - Robbery,2007,PUNJAB
COMMERCIAL ESTABLISHMENTS - Robbery,9,COMMERCIAL ESTABLISHMENTS - Robbery,2008,TRIPURA
COMMERCIAL ESTABLISHMENTS - Theft,9,COMMERCIAL ESTABLISHMENTS - Theft,2002,LAKSHADWEEP
COMMERCIAL ESTABLISHMENTS - Theft,9,COMMERCIAL ESTABLISHMENTS - Theft,2004,AANDAMAN & NICOBAR ISLANDS
COMMERCIAL ESTABLISHMENTS - Theft,9,COMMERCIAL ESTABLISHMENTS - Theft,2006,SIKKIM
HIGHWAYS - Burglary,9,HIGHWAYS - Burglary,2003,JAMMU & KASHMIR
HIGHWAYS - Burglary,9,HIGHWAYS - Burglary,2007,HARYANA
HIGHWAYS - Dacoity,9,HIGHWAYS - Dacoity,2003,HARYANA
HIGHWAYS - Dacoity,9,HIGHWAYS - Dacoity,2003,KERALA
HIGHWAYS - Dacoity,9,HIGHWAYS - Dacoity,2006,RAJASTHAN
HIGHWAYS - Dacoity,9,HIGHWAYS - Dacoity,2010,KERALA
HIGHWAYS - Theft,9,HIGHWAYS - Theft,2004,ARUNACHAL PRADESH
HIGHWAYS - Theft,9,HIGHWAYS - Theft,2005,GOA
HIGHWAYS - Theft,9,HIGHWAYS - Theft,2009,GOA
HIGHWAYS - Theft,9,HIGHWAYS - Theft,2010,UTTARAKHAND
RAILWAYS - Burglary,9,RAILWAYS - Burglary,2002,ANDHRA PRADESH
RAILWAYS - Burglary,9,RAILWAYS - Burglary,2002,BIHAR
RAILWAYS - Dacoity,9,RAILWAYS - Dacoity,2002,MAHARASHTRA
RAILWAYS - Dacoity,9,RAILWAYS - Dacoity,2004,WEST BENGAL
RAILWAYS - Robbery,9,RAILWAYS - Robbery,2001,CHHATTISGARH
RAILWAYS - Robbery,9,RAILWAYS - Robbery,2002,DELHI
RAILWAYS - Robbery,9,RAILWAYS - Robbery,2002,TOTAL (UTs)
RAILWAYS - Robbery,9,RAILWAYS - Robbery,2003,CHHATTISGARH
RAILWAYS - Robbery,9,RAILWAYS - Robbery,2005,ANDHRA PRADESH
RAILWAYS - Robbery,9,RAILWAYS - Robbery,2005,DELHI
RAILWAYS - Robbery,9,RAILWAYS - Robbery,2005,TOTAL (UTs)
RAILWAYS - Robbery,9,RAILWAYS - Robbery,2007,ODISHA
RAILWAYS - Robbery,9,RAILWAYS - Robbery,2010,KERALA
RAILWAYS - Theft,9,RAILWAYS - Theft,2008,ASSAM
RESIDENTIAL PREMISES - Dacoity,9,RESIDENTIAL PREMISES - Dacoity,2001,ARUNACHAL PRADESH
RESIDENTIAL PREMISES - Dacoity,9,RESIDENTIAL PREMISES - Dacoity,2001,RAJASTHAN
RESIDENTIAL PREMISES - Dacoity,9,RESIDENTIAL PREMISES - Dacoity,2003,DELHI
RESIDENTIAL PREMISES - Dacoity,9,RESIDENTIAL PREMISES - Dacoity,2003,HARYANA
RESIDENTIAL PREMISES - Dacoity,9,RESIDENTIAL PREMISES - Dacoity,2003,RAJASTHAN
RESIDENTIAL PREMISES - Dacoity,9,RESIDENTIAL PREMISES - Dacoity,2004,HARYANA
RESIDENTIAL PREMISES - Dacoity,9,RESIDENTIAL PREMISES - Dacoity,2008,PUNJAB
RESIDENTIAL PREMISES - Dacoity,9,RESIDENTIAL PREMISES - Dacoity,2010,TRIPURA
RESIDENTIAL PREMISES - Theft,9,RESIDENTIAL PREMISES - Theft,2007,DAMAN & DIU
RIVER and SEA - Robbery,9,RIVER and SEA - Robbery,2009,TOTAL (ALL-INDIA)
RIVER and SEA - Robbery,9,RIVER and SEA - Robbery,2009,TOTAL (STATES)
RIVER and SEA - Theft,9,RIVER and SEA - Theft,2001,MAHARASHTRA
RIVER and SEA - Theft,9,RIVER and SEA - Theft,2004,GUJARAT
RIVER and SEA - Theft,9,RIVER and SEA - Theft,2006,GUJARAT
RIVER and SEA - Theft,9,RIVER and SEA - Theft,2007,TAMIL NADU
BANKS - Burglary,10,BANKS - Burglary,2004,MADHYA PRADESH
BANKS - Burglary,10,BANKS - Burglary,2006,CHHATTISGARH
BANKS - Burglary,10,BANKS - Burglary,2007,GOA
BANKS - Burglary,10,BANKS - Burglary,2009,TAMIL NADU
BANKS - Burglary,10,BANKS - Burglary,2010,ODISHA
BANKS - Dacoity,10,BANKS - Dacoity,2003,BIHAR
BANKS - Dacoity,10,BANKS - Dacoity,2003,JHARKHAND
BANKS - Dacoity,10,BANKS - Dacoity,2003,TRIPURA
BANKS - Dacoity,10,BANKS - Dacoity,2003,WEST BENGAL
BANKS - Dacoity,10,BANKS - Dacoity,2005,MAHARASHTRA
BANKS - Dacoity,10,BANKS - Dacoity,2006,WEST BENGAL
BANKS - Robbery,10,BANKS - Robbery,2002,BIHAR
BANKS - Robbery,10,BANKS - Robbery,2003,BIHAR
BANKS - Robbery,10,BANKS - Robbery,2003,MAHARASHTRA
BANKS - Robbery,10,BANKS - Robbery,2003,UTTAR PRADESH
BANKS - Robbery,10,BANKS - Robbery,2007,CHHATTISGARH
BANKS - Robbery,10,BANKS - Robbery,2007,ODISHA
BANKS - Theft,10,BANKS - Theft,2003,DELHI
COMMERCIAL ESTABLISHMENTS - Burglary,10,COMMERCIAL ESTABLISHMENTS - Burglary,2002,MEGHALAYA
COMMERCIAL ESTABLISHMENTS - Burglary,10,COMMERCIAL ESTABLISHMENTS - Burglary,2003,ANDAMAN & NICOBAR ISLANDS
COMMERCIAL ESTABLISHMENTS - Burglary,10,COMMERCIAL ESTABLISHMENTS - Burglary,2006,NAGALAND
COMMERCIAL ESTABLISHMENTS - Burglary,10,COMMERCIAL ESTABLISHMENTS - Burglary,2007,ANDAMAN & NICOBAR ISLANDS
COMMERCIAL ESTABLISHMENTS - Burglary,10,COMMERCIAL ESTABLISHMENTS - Burglary,2007,NAGALAND
COMMERCIAL ESTABLISHMENTS - Burglary,10,COMMERCIAL ESTABLISHMENTS - Burglary,2009,D&N HAVELI
COMMERCIAL ESTABLISHMENTS - Burglary,10,COMMERCIAL ESTABLISHMENTS - Burglary,2009,NAGALAND
COMMERCIAL ESTABLISHMENTS - Dacoity,10,COMMERCIAL ESTABLISHMENTS - Dacoity,2001,ANDHRA PRADESH
COMMERCIAL ESTABLISHMENTS - Dacoity,10,COMMERCIAL ESTABLISHMENTS - Dacoity,2002,JHARKHAND
COMMERCIAL ESTABLISHMENTS - Dacoity,10,COMMERCIAL ESTABLISHMENTS - Dacoity,2002,KARNATAKA
COMMERCIAL ESTABLISHMENTS - Dacoity,10,COMMERCIAL ESTABLISHMENTS - Dacoity,2002,TAMIL NADU
COMMERCIAL ESTABLISHMENTS - Dacoity,10,COMMERCIAL ESTABLISHMENTS - Dacoity,2004,JHARKHAND
COMMERCIAL ESTABLISHMENTS - Dacoity,10,COMMERCIAL ESTABLISHMENTS - Dacoity,2006,ANDHRA PRADESH
COMMERCIAL ESTABLISHMENTS - Dacoity,10,COMMERCIAL ESTABLISHMENTS - Dacoity,2008,TAMIL NADU
COMMERCIAL ESTABLISHMENTS - Dacoity,10,COMMERCIAL ESTABLISHMENTS - Dacoity,2009,TOTAL (UTs)
COMMERCIAL ESTABLISHMENTS - Robbery,10,COMMERCIAL ESTABLISHMENTS - Robbery,2002,UTTARAKHAND
COMMERCIAL ESTABLISHMENTS - Robbery,10,COMMERCIAL ESTABLISHMENTS - Robbery,2003,NAGALAND
COMMERCIAL ESTABLISHMENTS - Robbery,10,COMMERCIAL ESTABLISHMENTS - Robbery,2004,CHHATTISGARH
COMMERCIAL ESTABLISHMENTS - Theft,10,COMMERCIAL ESTABLISHMENTS - Theft,2001,D&N HAVELI
COMMERCIAL ESTABLISHMENTS - Theft,10,COMMERCIAL ESTABLISHMENTS - Theft,2008,MANIPUR
HIGHWAYS - Burglary,10,HIGHWAYS - Burglary,2004,MADHYA PRADESH
HIGHWAYS - Burglary,10,HIGHWAYS - Burglary,2009,ODISHA
HIGHWAYS - Dacoity,10,HIGHWAYS - Dacoity,2001,CHHATTISGARH
HIGHWAYS - Dacoity,10,HIGHWAYS - Dacoity,2002,HARYANA
HIGHWAYS - Dacoity,10,HIGHWAYS - Dacoity,2005,KERALA
HIGHWAYS - Dacoity,10,HIGHWAYS - Dacoity,2008,CHHATTISGARH
HIGHWAYS - Dacoity,10,HIGHWAYS - Dacoity,2009,PUNJAB
HIGHWAYS - Dacoity,10,HIGHWAYS - Dacoity,2010,RAJASTHAN
HIGHWAYS - Robbery,10,HIGHWAYS - Robbery,2009,DELHI
HIGHWAYS - Theft,10,HIGHWAYS - Theft,2001,HIMACHAL PRADESH
HIGHWAYS - Theft,10,HIGHWAYS - Theft,2002,HIMACHAL PRADESH
HIGHWAYS - Theft,10,HIGHWAYS - Theft,2002,NAGALAND
HIGHWAYS - Theft,10,HIGHWAYS - Theft,2005,ARUNACHAL PRADESH
HIGHWAYS - Theft,10,HIGHWAYS - Theft,2005,MEGHALAYA
HIGHWAYS - Theft,10,HIGHWAYS - Theft,2006,ARUNACHAL PRADESH
RAILWAYS - Burglary,10,RAILWAYS - Burglary,2003,JHARKHAND
RAILWAYS - Burglary,10,RAILWAYS - Burglary,2005,CHHATTISGARH
RAILWAYS - Burglary,10,RAILWAYS - Burglary,2007,BIHAR
RAILWAYS - Dacoity,10,RAILWAYS - Dacoity,2001,WEST BENGAL
RAILWAYS - Dacoity,10,RAILWAYS - Dacoity,2003,GUJARAT
RAILWAYS - Dacoity,10,RAILWAYS - Dacoity,2003,WEST BENGAL
RAILWAYS - Dacoity,10,RAILWAYS - Dacoity,2005,UTTAR PRADESH
RAILWAYS - Dacoity,10,RAILWAYS - Dacoity,2007,WEST BENGAL
RAILWAYS - Robbery,10,RAILWAYS - Robbery,2003,KARNATAKA
RAILWAYS - Robbery,10,RAILWAYS - Robbery,2009,DELHI
RAILWAYS - Robbery,10,RAILWAYS - Robbery,2009,TOTAL (UTs)
RESIDENTIAL PREMISES - Burglary,10,RESIDENTIAL PREMISES - Burglary,2010,DAMAN & DIU
RESIDENTIAL PREMISES - Burglary,10,RESIDENTIAL PREMISES - Burglary,2010,MANIPUR
RESIDENTIAL PREMISES - Dacoity,10,RESIDENTIAL PREMISES - Dacoity,2002,NAGALAND
RESIDENTIAL PREMISES - Dacoity,10,RESIDENTIAL PREMISES - Dacoity,2004,JAMMU & KASHMIR
RESIDENTIAL PREMISES - Dacoity,10,RESIDENTIAL PREMISES - Dacoity,2005,ARUNACHAL PRADESH
RESIDENTIAL PREMISES - Dacoity,10,RESIDENTIAL PREMISES - Dacoity,2007,DELHI
RESIDENTIAL PREMISES - Dacoity,10,RESIDENTIAL PREMISES - Dacoity,2007,HARYANA
RESIDENTIAL PREMISES - Dacoity,10,RESIDENTIAL PREMISES - Dacoity,2007,MEGHALAYA
RESIDENTIAL PREMISES - Dacoity,10,RESIDENTIAL PREMISES - Dacoity,2007,TOTAL (UTs)
RESIDENTIAL PREMISES - Dacoity,10,RESIDENTIAL PREMISES - Dacoity,2010,ARUNACHAL PRADESH
RESIDENTIAL PREMISES - Robbery,10,RESIDENTIAL PREMISES - Robbery,2001,GOA
RESIDENTIAL PREMISES - Robbery,10,RESIDENTIAL PREMISES - Robbery,2008,UTTARAKHAND
RIVER and SEA - Dacoity,10,RIVER and SEA - Dacoity,2008,TOTAL (STATES)
RIVER and SEA - Robbery,10,RIVER and SEA - Robbery,2006,TOTAL (ALL-INDIA)
RIVER and SEA - Robbery,10,RIVER and SEA - Robbery,2006,TOTAL (STATES)
RIVER and SEA - Theft,10,RIVER and SEA - Theft,2002,KERALA
RIVER and SEA - Theft,10,RIVER and SEA - Theft,2004,ASSAM
